"CommentID","AuthorChannelID","AuthorDisplayName","Comment","PublishedAt"
"UgzcR-Skm2MGt-XBhKF4AaABAg","UCX8byH3rYs04BZlIvckSdlA","XFaze Cartix","Play soft Emma cuz yeah I want to I'm going to give you a lot like to know the comments a lot of everything so have a good life have a good",2020-06-25 23:15:18
"Ugy-CkickV_DU0MIYyR4AaABAg","UC7IirrrjpRd0Du_tjBzrKDQ","Ryder","I don't know if it's just me but this vid doesn't sit right with me, like your wife is giving birth to your son and you  just put a camera in her face. Don't comfort her or anything.",2020-06-25 23:15:18
"UgxSd79yL9MsfFChvwN4AaABAg","UCX8byH3rYs04BZlIvckSdlA","XFaze Cartix","You have three I want you to have like four kids for number four4momDAD 
Have a good life with your kids you and your wife I want to see you and hug and Mary really bad really bad police officer you're my baby boy Boston take care of your kids why don't you tell me Bratz I want you to make that don't kill your kid show your your kids how much you love them how much you love them you know you never show your kids how much you love them and go to my go to my YouTube go to my",2020-06-25 23:15:03
"UgwvkeRCYBROlXmREt94AaABAg","UCsXdSW7o1XhvZ75LMTMjJJA","Mohammad Sumair","Gratulation a family do you have a cute baby boy",2020-06-25 23:14:53
"UgzTprK6gBY3bSZ5IUd4AaABAg","UCmhwXbZ4tXwoMdeEUb8t3wQ","Kensei Subs","Is this the last lid Catherine prob does not wanna do this again lol although,  wouldn't mind a fourth kid it's an even number.",2020-06-25 23:14:20
"UgyF3fYYZhuAYKgWSCZ4AaABAg","UCAKETf6MZmv2n_tCHRUSRxg","Arwin Kang","tell me where the psychic is.",2020-06-25 23:13:26
"UgzEnTdivbxKxlvnKY14AaABAg","UC0uZB9N95IlwVVOzoq7GnoQ","Arin 'Hands On' Hanson","this is just bottom of the barrel youtube content pushed to the top",2020-06-25 23:13:19
"UgzLlyMbmZaw18VB9mR4AaABAg","UCX8byH3rYs04BZlIvckSdlA","XFaze Cartix","Austin Austin and Kenya bring a baby home because and you can you do a video of a baby because I want to see a baby if you already did it this like kill us because I think I already know it's like a boy a boy why are you applying because I was a boy I feel like my dad's going to cry because I hate my mom has pregnant and she can be a lady a mom and I think my dad's going to quite USO Austin have good luck with your kids your new baby boy guitar posted pictures unique up and get job you're hot the best life now you have the best life good luck with those kids tell your daughter Alia have a good life you're going to have a good life with kids that it's going to be a grown up grown ups",2020-06-25 23:12:57
"UgzDlYsdXGsCtt0oxfp4AaABAg","UCG-0QnNKQ68K2SfvIGMb10g","Ben Solo","Oh look another cow to milk money from... i mean another child to the family",2020-06-25 23:12:34
"UgyZVfQUQubrvDVzoDR4AaABAg","UCHxcfcNvQ01Oaen35xXG1Pw","Jyoung Kid","Imagine being born in 2020 🤣",2020-06-25 23:12:32
"UgysvwvsfuoIKsiGHLd4AaABAg","UCbR9CHmQLcGz6UCf423U9jg","Taliyah Purcell","Congratulations I love you guys so much",2020-06-25 23:10:47
"UgxzcM5_iREEUWcb1mh4AaABAg","UCkArUHxqIUUGrv1eTGgjiUA","Becca b","is my room a mountain of onions bc 😭🥺",2020-06-25 23:10:36
"Ugx2R2GMX854hoO0SYp4AaABAg","UCISxVObw8bfEFKSZ6S51iwg","Unknownbacon","Congrats",2020-06-25 23:10:35
"UgyQZPrY_thFsFY70QN4AaABAg","UCnovuMcEzqkr5EPZZLWBrTw","Jennifer Morras","IM WAITING FOR HIS NAME NOW",2020-06-25 23:10:33
"Ugz1Mfu9HFx_VOhnBz54AaABAg","UC5iF4qtyfBcjhi80rwKCoOg","Alanur Gemici","ten minutes later",2020-06-25 23:10:21
"Ugyv7l60zg81NgYvKER4AaABAg","UCSHft6DJeMrysvnI3MbB6_w","Gabriela Lozano","Post the new video",2020-06-25 23:10:08
"UgxnmpPljUdx_GVKNnJ4AaABAg","UC8J2WMeKt_1PDrQg1QG-ntQ","Maggie Fluffy","This was just recommended for me and I flipped that it said 2 days ago",2020-06-25 23:09:17
"UgzXyy4PJnCDCtcCkyF4AaABAg","UCOnFDEc9q6s3aPLXwsocr2g","Galvestongamerguy","Same bro I’m the youngest only boy and I have 2 older sisters",2020-06-25 23:09:13
"UgxA6AZ3mhkE0MEHQDd4AaABAg","UCcCAjW3yHjr0K8zxt9at_3A","Queen liaaa Brice-Smith","First",2020-06-25 23:08:49
"Ugy8JLvBTyrMOM5wpR54AaABAg","UC9eLEtpJUBQNWTn4KfhCQNg","Yasmin Maylynn","Oh MY GOD",2020-06-25 23:08:45
"UgxV-CJgGE-wEOatR194AaABAg","UCLpLuQE3ysnrMQnz5PORYSg","Melissa and More","Is the baby’s name Aiden?😉",2020-06-25 23:08:42
"UgxF5c_uSXN9BszyMv94AaABAg","UC6OL1x2O14CY1FaonXrnxww","Geflügelblume","Kisses from Germany and God bless this family 💕🙏💐",2020-06-25 23:08:19
"Ugyk0_MxiySLktP7mNV4AaABAg","UCfpL0z4IrE0_d1MD9Xhddkw","Kirzo HD","Who cares",2020-06-25 23:08:17
"Ugwu1JA_tQDHF25FYul4AaABAg","UCSopBo7g_32NFqqssErjVaQ","Sierra Ahyia","Congrats Austin and Catherine He is so cute❤❤ welcome to the ace family",2020-06-25 23:08:12
"Ugw1iHCk3Q9SJ-614cV4AaABAg","UCv6QpyUJY6yuVqenovzgsjQ","melony hernandez","were is the other video it is 4:08",2020-06-25 23:07:43
"UgwppTIiJu7yOuipf-F4AaABAg","UCHCXld94IAunK4c41MZzlFA","sugra kaliwala","Lots of love to the baby and family",2020-06-25 23:07:42
"UgxAzC6Ur3XozK94eyl4AaABAg","UC5iF4qtyfBcjhi80rwKCoOg","Alanur Gemici","we r waiting",2020-06-25 23:07:19
"Ugw387jnqNLJepMdWjB4AaABAg","UCnEa1V4tm35ipczP0N-o0aw","Amanda Tirado","This was so wholesome. So happy for y’all! He is SO handsome 🥺💛 go look at Catherine’s insta!",2020-06-25 23:07:12
"Ugwh2WDoQlg7_BO1SXZ4AaABAg","UCr1OJ5jd5pWk3oN8YUkFcRw","No One","Did they really fill the delivery",2020-06-25 23:07:12
"UgyA_wFrHd5QhEud43x4AaABAg","UCMbp03yoY07eLjh9jq_P1Og","paul stevenson","Omg congrats on baby boy, I’ve subscribed ever since Elle was one and I feel like i’ve been though what u have been though I’m so proud of u Catherine ur a super woman and I’m so proud of Austin because he is the best father to his daughter and I know he will be a better father to his son, ilyssssssm 🥺😘🥰xxx",2020-06-25 23:06:28
"Ugw9KCEPm2PEgACyebZ4AaABAg","UCHCXld94IAunK4c41MZzlFA","sugra kaliwala","Congratulations",2020-06-25 23:06:24
"UgyYxRqGr-z8ql29bT94AaABAg","UCMPUrGK1_-a72fADaX2TFSw","tatum miller","the name will be colby",2020-06-25 23:06:16
"UgyB8jClbUwe4W0QRfV4AaABAg","UCdaI6rwyJRh_Hc03Xs0WX5Q","A","Congratulations ❤️",2020-06-25 23:06:13
"UgywXt14OPC34TeZZW94AaABAg","UC6w3y1US7-aABvgCuZQglrw","Herlinda Lopez","Elle is so cute ahhhhhhahahahahaha",2020-06-25 23:05:51
"UgxKlmZoy9sc_F3xAGN4AaABAg","UCuz35CTDfgfuMFnKyp4sGgw","Hannah Robinson","Yay he is here",2020-06-25 23:05:44
"UgwIotcP7oHZQwGo8dp4AaABAg","UCOL27hCmkJPBQP1YNrUVU0A","Naedelyn Lozano","still waiting for the video!! who else?",2020-06-25 23:05:44
"Ugx5mlUjVoEWJ_kTL894AaABAg","UC31h69MtoCXaYJqJ6EbadLw","Naureen Ka Kitchen","i am keep refreshing the page for the next vlog and its still not up.... :'(",2020-06-25 23:05:43
"UgxzfVjExeU2lwpWirN4AaABAg","UCJSP8jdNFuK9Gv1z2gnHM3w","VON WON","Have they posted yet",2020-06-25 23:05:41
"UgwYTW_exu9QJfcCRtZ4AaABAg","UCM8A7W1b4EqbhYUS8pokMZg","DuckHasAnR9","Lmao I’m just resetting the feed waiting for it to pop up",2020-06-25 23:05:26
"Ugz4hHl2ebKGHAaBvEt4AaABAg","UConMhi02x0P2x3a2GKIp7bg","bob dylan","Ad revenue on this just paid for that little punks college.",2020-06-25 23:05:25
"UgyLW5AlpJoykWizImV4AaABAg","UC1XfTFoQAmMtMjCF9JhLhsA","Its me Eva","Omggggg whe else just wants the ACE family to post their new video so they are watching old videos over and over again?
Edit: right when i wrote this the new video popped up😂🤣😂🤣
Omg thanks for 3 likes!",2020-06-25 23:05:21
"Ugx5rG5d5oZI6eSr-sZ4AaABAg","UCHX0xUMBy8uEKWcrvwiqLNw","India Alvarado","who else is waiting for there next upload",2020-06-25 23:05:13
"UgxVPt5uycqQ-UcT3u14AaABAg","UCR32OzFm8-2mBLXRRGXa6nw","Raegan Ellis","It's been four minutes over what they said",2020-06-25 23:05:11
"UgzJfCmQ8G_M-KvZakV4AaABAg","UCiszoKpoVGTO85f40rJSF5Q","jubilee Muhhmud","I thought it was gonna come out on a Thursday",2020-06-25 23:05:06
"Ugw5i5xRq9FWh9HYrCp4AaABAg","UCeQPUx-528Telt-WsojKepA","Ashley","16k dislikes what???? You know what funny is that them haters be keeping their notifications on🥴😭😂💀",2020-06-25 23:05:00
"UgxEKsB4wLWVoXHouZZ4AaABAg","UCMfT7XAEFd9cxJ3P5on9ydQ","Robloxx","WHEN IS THE NEXT VIDEO COMING",2020-06-25 23:04:59
"UgyVLwMC9yia7JcIJVp4AaABAg","UCGu-gIeYKGDUrQFIMl56BMQ","Sandwich es","Me casually waiting for the next video",2020-06-25 23:04:52
"UgxOv3SVtkvrXwceFj94AaABAg","UC2qjp9UnhTNOl2QIHmCyCKg","Julia Heinemann","is anyone else still waiting for the new video",2020-06-25 23:04:51
"Ugwbu-OqaUjM8Y5G9HF4AaABAg","UC1lTwqCFQo3yEpe6m38RQ3w","Dead Eye","POST THE VID",2020-06-25 23:04:48
"UgygcpL163zQzF-KsRB4AaABAg","UCiszoKpoVGTO85f40rJSF5Q","jubilee Muhhmud","Is any one waiting for the video to come out",2020-06-25 23:04:41
"UgyTFU0KIeSZzPRa7LV4AaABAg","UCpI35dmSY4mx9cVufLZR6uA","Siana Robertson","The new vid??",2020-06-25 23:04:37
"UgyffHHFBuJcX-2KiQ94AaABAg","UCkxZfmiYLkembfrYDoTX6tw","Thania Velasco","I am crying",2020-06-25 23:04:30
"UgxY_VtxZDkcbUIhfo14AaABAg","UCMSktwqroP9oAdQ1wVoJi2g","Rigo Romero","When is the video coming I know it's today but is it almost coming",2020-06-25 23:04:30
"UgwnFb5xjMEUEV5m47V4AaABAg","UClBAkh6juOjQvo-1trZhm6Q","funimate queen gaming with kiley","First the royalty family then the ace family im happy",2020-06-25 23:04:30
"UgxtojnzNDOgY4-4wW54AaABAg","UCCnK2G2twByRLMBimlczsAg","Mayra Lopez","Hello??? It's the 25 of June and it is already 4:03 and the video is still not up. I can't waitttt 💗",2020-06-25 23:04:28
"UgwjDDYlIBvzQjYl4lR4AaABAg","UCdlEZK3TC6cqkbC56SJK0CQ","iikeissyii","still waiting.......",2020-06-25 23:04:27
"UgxNGlQkiDv7nimN3Bl4AaABAg","UCPFOOocD6NB_NBsKdxbNm4Q","Nicole Johnson","Who else waiting for the new video! <3@",2020-06-25 23:04:21
"UgxuYDG2TCvLoK78C494AaABAg","UC5iF4qtyfBcjhi80rwKCoOg","Alanur Gemici","dont be shy dropp the video",2020-06-25 23:04:18
"Ugy3kR0xdMdMxi4TQqd4AaABAg","UC6mqlCXHyBe0vNBWHwMD0Uw","Chy Money","Where’s the new VIDEOOOOO",2020-06-25 23:04:05
"Ugx0j56pGh1gj-95ayF4AaABAg","UC9z30NA9OqN6XQ2skhxuVrg","fiercelee","I'm StILl waiting for the video",2020-06-25 23:04:05
"Ugy7ZnEaDoviSxwAlBx4AaABAg","UC0mb0bUtDA7IlceVfi61-qw","Jordan シ","I feel like his name is Caden ...",2020-06-25 23:03:56
"UgzGXTw4ZbeYs5ARyH14AaABAg","UCWdt5LKcWwR0tNbYvM5DkdA","Hayley Jernigan","So ready for the next video omgggg!",2020-06-25 23:03:49
"UgzPr2i7KhAG5O2u2mp4AaABAg","UCl-NlTTEpE3XjMdz-8TnYow","Faith's Family","Wheres the new video ace fam??? 
Isnt it time??
Hurry lol I'm so anxious!",2020-06-25 23:03:47
"Ugw6b34HTBqZpwF3B9N4AaABAg","UCivAIJgyklEyEW8XtqTOI8g","Zo 「亗』rki","Hi...
welcam to chaenll...
I need SUBSCREB FOR ME😊",2020-06-25 23:03:45
"UgxZKrowZG-pKky0s4B4AaABAg","UCTp_wu44pQxMKXY_lnTiMMA","Mohammed Haffejee","Is the next video gonna come or what",2020-06-25 23:03:44
"Ugy46pUAvHglopcMCz14AaABAg","UCzjsWJU3oW-ySs5yNcNm9ZQ","ACTIONZ -","Im waiting",2020-06-25 23:03:42
"UgxZtIUz8X9L3I5MlGh4AaABAg","UCxjLnCsyL1SHFiqCJTJb7yQ","T-KID GAMING","That was innntennseeee",2020-06-25 23:03:29
"Ugy1DgrHRemwWheoyW94AaABAg","UCBzmWidsca91eKqeRP0-n3A","Rianna Bernard","I'm here waiting for the video you said 4 pm and it's now after 6. I'm in ja and the video should have been here from 3 my time",2020-06-25 23:03:28
"UgzSfvOyKNOboKlz8l54AaABAg","UCYw7m_OMpzhma1Or-lIwQwA","Maggs","It kept making me mad she couldn’t make it to 10. 🤣",2020-06-25 23:03:26
"UgyKJIgq_w7jRM3W4Id4AaABAg","UCrM4Wcg9OFAWIJBeoQNP_iw","Debbie Fry x","Dear Catherine and the fam bam....I hope u r doing well? I no how hard it can be I had four active live pregnancies one which was a miscarriage. My last pregnancy resulted on my nearly dying and the Drs performing a total abdominal hysterectomy. It was fucking awful as he took away the only opportunity of me becoming a mother again. But thank god my three babies r doing ok...I'm only 33. If u a Austin r looking to have my babies seize every moment a if its tomorrow...as like mine it was taken away from me. Good luck. Cant wait for wee bambinos name? The two girls r the best behaved kids iv ever cn. My prays r with use all. X",2020-06-25 23:03:15
"UgwvrCfa4gwVwp8WCit4AaABAg","UCGrAatYAadR56OuQr7z2VXA","Jazmin Mazuca-Lopez","u guys are 4 on trending",2020-06-25 23:03:15
"UgwKR3_pptVJlrOQAh14AaABAg","UCxO372LWnvtL-8Bkr9D2iXg","Efeti Ntseh","It's 4:00😭😭😭",2020-06-25 23:03:12
"UgxurGJMJg0LoVlyFBd4AaABAg","UCUotKCWIL_b3v6jXf9R4jPQ","Maryama Jibriil","Congratulations to the boy",2020-06-25 23:03:07
"UgzUCBdMBcfqSuPplrZ4AaABAg","UCvCy_ihznGcMlNCmOW5_ohQ","Jaquelinne Navejar","Are you guys going to post todays video i am so excited",2020-06-25 23:02:58
"UgxyRdoRi2ioHy52bil4AaABAg","UCcw9p50ojvHoxt_9jupe7wQ","Carolyn Pettus","Congratulations",2020-06-25 23:02:55
"Ugy3Gi3kYLIZ-hUVHE14AaABAg","UCf1rkJRL4b7UPzjGIJzRHSA","lisa ny","Still waiting for the new vidd",2020-06-25 23:02:52
"UgxMlkRqCHV51KC9cTx4AaABAg","UCgPRZ6-0dUR4RcYgaeys1Ig","Ashley Wright","7 pm - 4pm in Cali ....video aint here...I am crying people.",2020-06-25 23:02:49
"Ugzf0XFFvuSpv6ba-Ft4AaABAg","UCnyEjVgNmt-5aPoqTFP3Gnw","De'Asia Smith","its 4:03.",2020-06-25 23:02:43
"UgxZpwUUqjUCfD-d3Ox4AaABAg","UCpe6IIna4LK9D_0z3WObvsw","Danakin Seah","IT'S 4:02 PM!!",2020-06-25 23:02:37
"UgxIasiVJDO3pWXt21N4AaABAg","UCp_pjVNFM8mgUSkt879ADUA","lulu cookie","It should be up any second now ahh",2020-06-25 23:02:36
"UgyAmrAjX6LZFvYoEHF4AaABAg","UCoAunrH5vZ6QVQZgCAphVbw","Joe Saputo Gaming Sports And Vlogs","Go sub to my channel you won’t regret it make me famous thanks",2020-06-25 23:02:35
"UgxHK6HO2UlQO5E45Zx4AaABAg","UCSx0fHErs-CLb3aKtH5kqfw","Goth Malibu","Waiting for the next video",2020-06-25 23:02:29
"Ugw9ARNxkpbXlyNF7oZ4AaABAg","UCiZJzK1UEAvC-p3TmiyxGhA","Positive vibes","GO check out the CONSERVATIVE TWINS on YouTube 🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾🙏🏾🌎🌎🌎🌎💙💙💙💯💯💯",2020-06-25 23:02:27
"UgwgbXinRiynM9UcKNN4AaABAg","UCrQpWSBJo-JGw3OOVnNh1FA","Amy Benjamin","Its 4pm im waiting 😭🤣🤣",2020-06-25 23:02:15
"UgzYwxnk6-o85ksptwd4AaABAg","UCMfT7XAEFd9cxJ3P5on9ydQ","Robloxx","I’m just refreshing the page",2020-06-25 23:02:10
"UgyYjP5OEmxkGrr0Apd4AaABAg","UC5J6V5IScuEPYB1gxmAsijg","k bur","I'm in tears with u dude..😂 congratulations💙💙💙💙💙",2020-06-25 23:02:01
"Ugy0rxai9Fyr4BatbpN4AaABAg","UCfng4Mnv-C_-vxch2HJbAQQ","Camila Torres","EVERYONE!!!! CHECK ON THEIR LATEST UPLOADS AND IT SAYS THERES A PRIVATE VIDEO !!!! 🤲🏼🤲🏼🤲🏼🦋🦋🦋⚡️⚡️⚡️💙💙💙",2020-06-25 23:01:53
"Ugy0WU0NiPX8ZpUpt554AaABAg","UCugBXW5rQRROJeE3iUm99vw","Adaneli Guillen","POV your waiting for the another video 😂",2020-06-25 23:01:49
"UgwKYd1pwvobgHM0Lqh4AaABAg","UChdNdwv5L-3aAorXrbS9Kpg","Leesyanna Peart","Hey it is 4:01pm",2020-06-25 23:01:48
"UgyKyHIB9eHZ2PH3fmJ4AaABAg","UCXB7BZtF52zRwcUc4cowr4g","Maya Jessie","We are waiting for the video",2020-06-25 23:01:47
"UgwJkd0BeGfRy95GHs54AaABAg","UCm1MD6-yR9rNlJojFsRpoSg","Grace Schaeffer","i’m so ready for the video today",2020-06-25 23:01:44
"UgwWuF67xULmkejFylJ4AaABAg","UCQ8i00DZ-ZDZYn2X20FmdRw","Ayesha Fathima","HEYY ITS TYMM...WHERE'S THE VIDEO YET???",2020-06-25 23:01:37
"UgxQlWc9-ggRBG2Djsd4AaABAg","UC5iF4qtyfBcjhi80rwKCoOg","Alanur Gemici","dont be shy dropp the video",2020-06-25 23:01:33
"UgxxXV0e6WQIdwTFPol4AaABAg","UC69yWOpyp8f5ApllEBTD_Sg","Rujin","I'm refreshing my page right now",2020-06-25 23:01:33
"Ugzvua_r-xkPo91tYFd4AaABAg","UCjpg_xQmjwiUzBmPcxz3E0w","Remington George","If he was born June 20th we have the same birthday",2020-06-25 23:01:22
"Ugy33bOZ2EXiZRFWmg94AaABAg","UC2gYVckeZdPdU9cnwjkgLjg","Yahaira Ramirez","Who else is waiting for the new video rn",2020-06-25 23:01:21
"UgzR9UnLsR4Ij_rzf4x4AaABAg","UCu1ttnebVp5hJbMPMFzelLQ","2half1","Where it at though?? Lol",2020-06-25 23:01:18
"Ugx3ihzWQzv4yeZ2koB4AaABAg","UC6BWXLIQifQb6CfjXS2wsdQ","Barnali Chowdhury","It's time to see the boy..it's 4pm pst nowwwwww..still not uploaded but waiting ♥️🥳😘",2020-06-25 23:01:09
"UgxEjhxo0t4wHDvuPkV4AaABAg","UCaB6Z0fuWUjA4A6LiZma43g","The Cosmic Vlogs","I love you guys",2020-06-25 23:00:59
"UgzM5Ee0jolIHTSggjh4AaABAg","UCQjGuIua13mhug8yO1g8S1g","iram me","waiting for the new vid like 👀👀👀",2020-06-25 23:00:58
"Ugwp4nutsYfKMN5oliN4AaABAg","UCzrIbgrBdSgRv7vjzw2BGCA","Mama ToyLand","I am waiting for the vid that was gonna come today
😬😬😬😎❤️",2020-06-25 23:00:54
"Ugz-iMlb7fPq-O8F8jZ4AaABAg","UCqrcmF7mYdJvLh0biMi5irA","Nailiah Rickae","Happy family of 5",2020-06-25 23:00:49
"UgxX_aLxITNX5lhdEyN4AaABAg","UCCEF-8q2NIAHHgjlYjg6LUg","Thishan Nesan","Where is the vid",2020-06-25 23:00:34
"UgzmY-LU5jJT_6I1YIV4AaABAg","UCCEF-8q2NIAHHgjlYjg6LUg","Thishan Nesan","Where is it",2020-06-25 23:00:19
"UgyXSULRxB9RtAZnSQp4AaABAg","UCmD-ARBjdmvYqgehKLLfsvQ","MB COOL😜","Congratulations!!",2020-06-25 23:00:12
"UgwJLRpORPe37GiMgeR4AaABAg","UCXe0Qg4ZVwACQCfxcq2mBUw","Liezl Fourie","It's baby ace time!!!",2020-06-25 23:00:03
"UgxdrE53hZPCvR6iOLd4AaABAg","UCXe0Qg4ZVwACQCfxcq2mBUw","Liezl Fourie","1 more min",2020-06-25 22:59:37
"Ugy4T0jtXmSPKmHpwHV4AaABAg","UCZO6W8TaYWc-9gfLMqPuQfw","SSSANITHU !!!","I'm literally waiting patiently at midnight in the UK",2020-06-25 22:59:20
"UgxhXIelRqXWk-bZmNd4AaABAg","UCdzwhgGSowuehTPgK7GAaJQ","Melany Mzsty","Waiting for next video Hey AceFamily💕💕💕",2020-06-25 22:59:19
"UgxItvr6ZAObd3_N14F4AaABAg","UCW7w7-pbY1VJx17JTIxrO8Q","calax calax","Am I the only one waiting for the new video.",2020-06-25 22:59:15
"Ugw0qGnkUDu8OYN-UZh4AaABAg","UCNGPD0sPxGlB8yCcZVIF-rw","Blake Sierra","I’m pregnant with baby # 2 now. And so this is so exciting! ANYONE ELSE JUST WAITING ON THEIR VIDEO TODAY TO SEE THE FIRST SHOT OF LIL MAN?? He’s gonna be so cute! I know it!",2020-06-25 22:59:04
"Ugx5OKeXQ6TnAjBbVFh4AaABAg","UC8iTaWWCwfm5e2hGvdRxZog","Aslam Hoque","Who else can’t wait for the new intro?",2020-06-25 22:59:00
"UgxYVIW62f3dl_71FgV4AaABAg","UCufrKFAOmMCZJzi9u2MjCPg","Deniz Sezgin","Ich grüße Yvonne Vogel wenn du das Liest hast einen Geilen Körper",2020-06-25 22:58:34
"UgxfttlaMz90uBzcaN94AaABAg","UCXe0Qg4ZVwACQCfxcq2mBUw","Liezl Fourie","2 more min",2020-06-25 22:58:03
"UgycXXpGnlhz4p8_Q354AaABAg","UC75V1zj6hQroYMfO3qmY5VA","J’Dionne Jennings","she make it look so easy",2020-06-25 22:57:56
"UgyrQsC0oA_vTvPVzzZ4AaABAg","UCuwsDx51tfFNIXruGBf43pQ","kaykay Dyssel","No one:
Catherine :I made that curls 😂",2020-06-25 22:57:53
"UgzDDqFzeTm5h3wzLQZ4AaABAg","UCxx9aCdqrKWXjRJDhBerpJg","Trapadellic SHHH","Hey just trying to gain 1000 subs anyone want to help???",2020-06-25 22:57:31
"UgzJfCsckjcwyuhibRF4AaABAg","UCXe0Qg4ZVwACQCfxcq2mBUw","Liezl Fourie","3 more min",2020-06-25 22:57:09
"Ugy1R1reutxHtpvJ1Kx4AaABAg","UCZstet-CJZOJZDmrTJc8zVQ","Ace Warrior19","Whoever disliked is a fucking pussy",2020-06-25 22:57:01
"UgxXLw1enUY2LTTObVd4AaABAg","UCpVNHGCj1f7y-25JlxLuVyw","Laura Carrig","Dolores mcBroom? Is her real name Dolores? Did not know that! 4:43",2020-06-25 22:56:35
"UgzXOC4RmVfKSuCdJxN4AaABAg","UCp2cxZ3eYttgr3PsRyRZtBg","chrissy flasher","no I am waiting to      Like if your happy that Catherine had a boy I am",2020-06-25 22:56:34
"UgyZLjxA2DVNK_J199Z4AaABAg","UCnJ2QMpgWTrs0Af-GbxxDGA","Vanessa Munzero","What happened to my YouTube",2020-06-25 22:56:23
"UgwL4wGRj7d3W0OwQ4F4AaABAg","UCeOfGKeTHt8x8irR8ziSXyA","Sky Kruse","The baby was born in June let’s go he was born on June 24 three days before my bday and I’m turning nine  in 2 days",2020-06-25 22:56:23
"Ugzx9HHj-vl00h7G22B4AaABAg","UC-2oO8sylrhfVsAnYE0BDBg","Rosie Flores","I'm so happy for u pls comment back how much is merch",2020-06-25 22:56:19
"UgwcwsJaod28SZv0--p4AaABAg","UClmiqGtWT8bvx_cw-wxMicg","Maya Marie","Omg it’s 25 a new video coming literally waiting six more minutes until the episodes uploads I’m an hour ahead over here and I’m waiting for the next video to  upload so happy and congrats on the baby boy 🍼",2020-06-25 22:56:06
"UgzpkRortJr2VDzIE9R4AaABAg","UCXe0Qg4ZVwACQCfxcq2mBUw","Liezl Fourie","4 more min",2020-06-25 22:56:02
"UgxEfhdNNNgSJtLxLKN4AaABAg","UCQ8i00DZ-ZDZYn2X20FmdRw","Ayesha Fathima","AM WAITING FOR THE NXT VIDEOOOOOOOOOO......ACE FAMILY........",2020-06-25 22:55:44
"Ugzvs0vlDdhtUbfbMqF4AaABAg","UCXe0Qg4ZVwACQCfxcq2mBUw","Liezl Fourie","5 more min",2020-06-25 22:55:10
"Ugxg4of6Cl_suOdI7P14AaABAg","UCAElvAhZx07ADeCr9z0egwQ","Camila Lopez","They say 4pm is 6pm",2020-06-25 22:54:26
"UgxGHW2ij-gbJcBBZVJ4AaABAg","UCXe0Qg4ZVwACQCfxcq2mBUw","Liezl Fourie","6 more min",2020-06-25 22:54:19
"UgxDu76GpXsO1TT0dNN4AaABAg","UCdthTcgmYJZiSPBo3mcCG5w","Natalie Tabares","Helo were is the  next  epispode   i was waiting   until  4 pm  Pls  tell me  i am not the ONLY  ONE😭😭",2020-06-25 22:54:18
"UgwMVFMd39SA633MCE54AaABAg","UCAElvAhZx07ADeCr9z0egwQ","Camila Lopez","Please",2020-06-25 22:54:01
"UgxYkLb40lpIxKwrM5t4AaABAg","UCx7oHEbcaRGg5RRHVtq3FNg","Kim TV","guys its because california had an earthquake",2020-06-25 22:54:00
"UgxGnGeddvEN0hQe2CR4AaABAg","UCaVTjYEKXwlGZ0X2OnJo0MA","Ventura Medina","What's the baby's boy name",2020-06-25 22:53:57
"UgyBGE8V1ZrMmFYjQS54AaABAg","UCuTbnUYVLhTY26FJrLUpwmw","SABER","Dude who tf films there baby birth for views damn this is one fucked up channel and the sheep that say congrats are even more fucked up💀",2020-06-25 22:53:54
"UgxzQajZcdutYqKXDch4AaABAg","UCeOfGKeTHt8x8irR8ziSXyA","Sky Kruse","Omg I bin waiting for this moment",2020-06-25 22:53:43
"UgxKIf7CvnKTiYvc3FF4AaABAg","UCAElvAhZx07ADeCr9z0egwQ","Camila Lopez","I want to see the baby",2020-06-25 22:53:43
"Ugza4ZS2c_D9_aI12CJ4AaABAg","UCAElvAhZx07ADeCr9z0egwQ","Camila Lopez","No",2020-06-25 22:53:27
"UgydwnSYDC5S4aA3xIR4AaABAg","UCmQ_tkuWm4ERiJgBQ1vo-BA","esther siemnu","I keep my alarm as 4 20 a.m 
As to wait for the video but its already 10 minutes past alredy 😒😒😒bdw love u frm al the way to India",2020-06-25 22:53:16
